,name,location,type,final demand,SP name,SP amount,ES,local demand,local supply,County,State,Country,World,Watershed
process2706,51025,,Unit process,,population,17372,carbon sequestration,,1069187.81,,Virginia,United States,World,
process2707,51027,,Unit process,,population,24071,carbon sequestration,,1445815.043,,Virginia,United States,World,
process2708,51029,,Unit process,,population,17071,carbon sequestration,,1280170.257,,Virginia,United States,World,
process2709,51031,,Unit process,,population,54797,carbon sequestration,,1252872.308,,Virginia,United States,World,
process2710,51033,,Unit process,,population,28510,carbon sequestration,,1105171.882,,Virginia,United States,World,
process2711,51035,,Unit process,,population,29989,carbon sequestration,,592104.8521,,Virginia,United States,World,
process2712,51036,,Unit process,,population,7226,carbon sequestration,,325059.9017,,Virginia,United States,World,
process2713,51037,,Unit process,,population,12546,carbon sequestration,,1039047.46,,Virginia,United States,World,
process2714,51041,,Unit process,,population,316895,carbon sequestration,,881893.5523,,Virginia,United States,World,
process2715,51043,,Unit process,,population,14143,carbon sequestration,,191702.0224,,Virginia,United States,World,
process2716,51045,,Unit process,,population,5186,carbon sequestration,,521748.6127,,Virginia,United States,World,
process2717,51047,,Unit process,,population,46894,carbon sequestration,,646873.2909,,Virginia,United States,World,
process2718,51049,,Unit process,,population,9951,carbon sequestration,,415735.2228,,Virginia,United States,World,
process2719,51051,,Unit process,,population,15877,carbon sequestration,,744445.7483,,Virginia,United States,World,
process2720,51053,,Unit process,,population,27926,carbon sequestration,,1269163.898,,Virginia,United States,World,
process2721,51057,,Unit process,,population,11130,carbon sequestration,,225117.2631,,Virginia,United States,World,
process2722,51059,,Unit process,,population,1083770,carbon sequestration,,364226.9182,,Virginia,United States,World,
process2723,51061,,Unit process,,population,65495,carbon sequestration,,768737.8349,,Virginia,United States,World,
process2724,51063,,Unit process,,population,15268,carbon sequestration,,243088.8666,,Virginia,United States,World,
process2725,51065,,Unit process,,population,25749,carbon sequestration,,312178.285,,Virginia,United States,World,
process2726,51067,,Unit process,,population,56012,carbon sequestration,,1555538.085,,Virginia,United States,World,
process2727,51069,,Unit process,,population,78397,carbon sequestration,,559903.0806,,Virginia,United States,World,
process2728,51071,,Unit process,,population,17149,carbon sequestration,,953035.3115,,Virginia,United States,World,
process2729,51073,,Unit process,,population,36821,carbon sequestration,,404683.4586,,Virginia,United States,World,
process2730,51075,,Unit process,,population,21496,carbon sequestration,,654796.5976,,Virginia,United States,World,
process2731,51077,,Unit process,,population,15535,carbon sequestration,,749004.4876,,Virginia,United States,World,
process2732,51079,,Unit process,,population,18453,carbon sequestration,,302584.0459,,Virginia,United States,World,
process2733,51081,,Unit process,,population,12127,carbon sequestration,,694794.5397,,Virginia,United States,World,
process2734,51083,,Unit process,,population,36140,carbon sequestration,,1232748.471,,Virginia,United States,World,
process2735,51085,,Unit process,,population,99964,carbon sequestration,,841931.9348,,Virginia,United States,World,
process2736,51087,,Unit process,,population,307576,carbon sequestration,,326126.9373,,Virginia,United States,World,
process2737,51089,,Unit process,,population,53971,carbon sequestration,,989355.3863,,Virginia,United States,World,
process2738,51091,,Unit process,,population,2317,carbon sequestration,,1209509.799,,Virginia,United States,World,
process2739,51093,,Unit process,,population,35240,carbon sequestration,,659559.6628,,Virginia,United States,World,
process2740,51095,,Unit process,,population,66939,carbon sequestration,,391352.3247,,Virginia,United States,World,
process2741,51097,,Unit process,,population,6968,carbon sequestration,,464151.3945,,Virginia,United States,World,
process2742,51099,,Unit process,,population,23739,carbon sequestration,,406567.798,,Virginia,United States,World,
process2743,51101,,Unit process,,population,15861,carbon sequestration,,521807.6402,,Virginia,United States,World,
process2744,51103,,Unit process,,population,11371,carbon sequestration,,214908.5386,,Virginia,United States,World,
process2745,51105,,Unit process,,population,25528,carbon sequestration,,1166224.479,,Virginia,United States,World,
process2746,51107,,Unit process,,population,314980,carbon sequestration,,456305.2776,,Virginia,United States,World,
process2747,51109,,Unit process,,population,33083,carbon sequestration,,651513.7605,,Virginia,United States,World,
process2748,51111,,Unit process,,population,12838,carbon sequestration,,1188473.306,,Virginia,United States,World,
process2749,51113,,Unit process,,population,13270,carbon sequestration,,589316.9379,,Virginia,United States,World,
process2750,51115,,Unit process,,population,8965,carbon sequestration,,163064.8344,,Virginia,United States,World,
process2751,51117,,Unit process,,population,32548,carbon sequestration,,1578240.969,,Virginia,United States,World,
process2752,51119,,Unit process,,population,10855,carbon sequestration,,260901.5498,,Virginia,United States,World,
process2753,51121,,Unit process,,population,94179,carbon sequestration,,553673.409,,Virginia,United States,World,
process2754,51125,,Unit process,,population,15000,carbon sequestration,,885085.5779,,Virginia,United States,World,
process2755,51127,,Unit process,,population,18460,carbon sequestration,,260901.5498,,Virginia,United States,World,
process2756,51131,,Unit process,,population,12408,carbon sequestration,,115589.4667,,Virginia,United States,World,
process2757,51133,,Unit process,,population,12389,carbon sequestration,,345869.3657,,Virginia,United States,World,
process2758,51135,,Unit process,,population,15875,carbon sequestration,,543656.8964,,Virginia,United States,World,
process2759,51137,,Unit process,,population,33625,carbon sequestration,,705487.5984,,Virginia,United States,World,
process2760,51139,,Unit process,,population,24038,carbon sequestration,,267626.1442,,Virginia,United States,World,
process2761,51141,,Unit process,,population,18513,carbon sequestration,,921405.6526,,Virginia,United States,World,
process2762,51143,,Unit process,,population,63318,carbon sequestration,,2002149.231,,Virginia,United States,World,
process2763,51145,,Unit process,,population,28003,carbon sequestration,,602716.1804,,Virginia,United States,World,
process2764,51147,,Unit process,,population,23017,carbon sequestration,,811550.9346,,Virginia,United States,World,
process2765,51149,,Unit process,,population,36013,carbon sequestration,,554563.3621,,Virginia,United States,World,
process2766,51153,,Unit process,,population,404011,carbon sequestration,,598157.4411,,Virginia,United States,World,
process2767,51155,,Unit process,,population,34869,carbon sequestration,,781869.1833,,Virginia,United States,World,
process2768,51157,,Unit process,,population,7440,carbon sequestration,,668518.2211,,Virginia,United States,World,
process2769,51159,,Unit process,,population,9234,carbon sequestration,,390516.8586,,Virginia,United States,World,
process2770,51161,,Unit process,,population,92432,carbon sequestration,,535188.7204,,Virginia,United States,World,
process2771,51163,,Unit process,,population,22357,carbon sequestration,,938391.9509,,Virginia,United States,World,
process2772,51165,,Unit process,,population,76353,carbon sequestration,,1885806.028,,Virginia,United States,World,
process2773,51167,,Unit process,,population,28773,carbon sequestration,,799895.2737,,Virginia,United States,World,
process2774,51169,,Unit process,,population,23061,carbon sequestration,,768052.2077,,Virginia,United States,World,
process2775,51171,,Unit process,,population,42076,carbon sequestration,,731150.9391,,Virginia,United States,World,
process2776,51173,,Unit process,,population,32103,carbon sequestration,,628928.9309,,Virginia,United States,World,
process2777,51175,,Unit process,,population,18576,carbon sequestration,,1071235.61,,Virginia,United States,World,
process2778,51177,,Unit process,,population,122854,carbon sequestration,,464360.261,,Virginia,United States,World,
process2779,51179,,Unit process,,population,129446,carbon sequestration,,566559.5663,,Virginia,United States,World,
process2780,51181,,Unit process,,population,6988,carbon sequestration,,645910.6886,,Virginia,United States,World,
process2781,51183,,Unit process,,population,12095,carbon sequestration,,1053799.794,,Virginia,United States,World,
process2782,51185,,Unit process,,population,44846,carbon sequestration,,963583.0717,,Virginia,United States,World,
process2783,51187,,Unit process,,population,37567,carbon sequestration,,734887.8339,,Virginia,United States,World,
process2784,51191,,Unit process,,population,54691,carbon sequestration,,966993.0449,,Virginia,United States,World,
process2785,51193,,Unit process,,population,17468,carbon sequestration,,496230.5704,,Virginia,United States,World,
process2786,51195,,Unit process,,population,41361,carbon sequestration,,635853.3107,,Virginia,United States,World,
process2787,51197,,Unit process,,population,29203,carbon sequestration,,138419.4874,,Virginia,United States,World,
process2788,51199,,Unit process,,population,65503,carbon sequestration,,355568.038,,Virginia,United States,World,
process2789,51550,,Unit process,,population,223233,carbon sequestration,,391661.084,,Virginia,United States,World,
process2790,51650,,Unit process,,population,137471,carbon sequestration,,20305.45999,,Virginia,United States,World,
process2791,51700,,Unit process,,population,180831,carbon sequestration,,104426.4583,,Virginia,United States,World,
process2792,51800,,Unit process,,population,84216,carbon sequestration,,774218.3112,,Virginia,United States,World,
process2793,51810,,Unit process,,population,439528,carbon sequestration,,150256.7714,,Virginia,United States,World,
process2794,53003,,Unit process,,population,21658,carbon sequestration,,102966.6628,,Washington,United States,World,
process2795,53007,,Unit process,,population,72431,carbon sequestration,,2462899.733,,Washington,United States,World,
process2796,53009,,Unit process,,population,71411,carbon sequestration,,1732974.75,,Washington,United States,World,
